序号,代码,名称,涨跌幅,最新价,成交额,流通市值,总市值,换手率,封板资金,首次封板时间,最后封板时间,炸板次数,涨停统计,连板数,所属行业,date
5,688004,博汇科技,19.97896957397461,22.82,32153220,1827608160.0,1827608160.0,1.7593059539794922,149450188,092501,092501,0,1/1,1,IT服务Ⅱ,2026-09-14
13,002232,启明信息,10.00719928741455,15.28,119071579,6242620392.4,6242620285.44,1.9233919382095337,22230872,093103,093103,0,1/1,1,IT服务Ⅱ,2026-09-14
14,600697,欧亚集团,10.045248985290527,12.16,123196762,1889372342.4,1934510992.0,6.585775852203369,30268550,093333,093351,1,1/1,1,一般零售,2026-09-14
54,601086,国芳集团,10.0305814743042,17.99,1852252944,11981339999.999998,11981339999.999998,16.342824935913086,45973445,144423,144423,0,12/7,1,一般零售,2026-09-14
27,688835,高凯技术,20.00074005126953,324.41,1128312896,6093323281.85,32425009182.280003,19.55741310119629,64891407,095850,100329,1,1/1,1,专用设备,2026-09-14
24,603439,三力制药,9.968101501464844,13.79,421329936,5568956578.639999,5568956688.96,7.7929606437683105,79750203,095101,095101,0,2/2,2,中药Ⅱ,2026-09-14
16,000572,海马汽车,9.898476600646973,4.33,227811707,7110955780.11,7121275750.56,3.263591766357422,82216251,093642,093642,0,1/1,1,乘用车,2026-09-14
36,301132,满坤科技,20.004112243652344,58.37,898002256,5530017110.54,8643794354.13,17.51297378540039,13534076,102306,135948,4,1/1,1,元件,2026-09-14
34,002141,贤丰控股,9.936908721923828,6.97,1438326400,7199562512.059999,7199562470.24,20.483217239379883,45351002,101909,135051,1,1/1,1,元件,2026-09-14
37,002579,中京电子,10.011709213256836,18.79,2637352992,10962804849.029999,11511103944.96,25.490859985351562,195703205,102600,102600,0,6/3,1,元件,2026-09-14
19,000823,超声电子,10.0145845413208,22.63,2490848832,13463314939.21,13463829658.56,19.251689910888672,263328314,094048,094048,0,6/4,3,元件,2026-09-14
49,605058,澳弘电子,9.996997833251953,36.64,555040224,5236776396.8,5236776396.8,11.206857681274414,28614777,131203,133818,7,2/2,2,元件,2026-09-14
40,300903,科翔股份,20.0,108.3,3508513360,38054426275.2,47152364448.0,9.933148384094238,35185478,105136,105136,0,1/1,1,元件,2026-09-14
44,601123,马矿股份,10.026211738586426,16.79,464467424,1608956451.82,20729120436.16,29.973173141479492,66538853,111444,111723,1,1/1,1,冶钢原料,2026-09-14
47,000812,陕西金叶,10.106383323669434,4.14,182375947,3130376879.3399997,3131211101.7599998,6.067235946655273,41876100,130421,130421,0,1/1,1,包装印刷,2026-09-14
26,002669,康达新材,10.0,13.75,384658992,4162369750.0,4171750000.0,9.453493118286133,96635000,095848,095848,0,1/1,1,化学制品,2026-09-14
50,603285,键邦股份,9.994368553161621,39.07,419865632,2433935194.6,6251200000.0,17.67936134338379,72151623,132524,132524,0,1/1,1,化学制品,2026-09-14
45,603020,爱普股份,10.049261093139648,11.17,173887946,4195873935.58,4195873957.92,4.284446716308594,40140512,112433,112433,0,1/1,1,化学制品,2026-09-14
35,600488,津药药业,10.09345817565918,5.89,672027088,6431212545.2,6431212592.32,10.937325477600098,59174686,101920,101920,0,3/2,1,化学制药,2026-09-14
38,301520,万邦医药,20.0,63.6,749438176,2079620974.8,5925699322.8,38.712215423583984,42318104,102945,132642,2,1/1,1,医疗服务,2026-09-14
39,002172,澳洋健康,10.087719917297363,5.02,1165320736,3841006464.6,3843976487.3599997,31.51224136352539,37348062,104800,141757,1,6/3,1,医疗服务,2026-09-14
18,000868,安凯客车,10.14084529876709,3.91,58036629,3673499681.35,3673502617.76,1.6105539798736572,43678688,094024,094024,0,1/1,1,商用车,2026-09-14
12,002585,双星新材,10.0401611328125,10.96,1104325648,9717045996.480001,12508895783.68,11.447303771972656,159052462,093039,093206,2,2/2,2,塑料,2026-09-14
42,002918,蒙娜丽莎,9.962406158447266,11.7,364715280,2506198078.7999997,4783193064.0,15.094036102294922,38453220,110703,142730,2,1/1,1,家居用品,2026-09-14
15,603657,春光科技,9.985984802246094,31.39,146226584,4243615669.5,4243615669.5,3.5036468505859375,10820133,093521,094106,4,1/1,1,家电零部,2026-09-14
51,000962,东方钽业,10.002016067504883,54.55,1548286576,27439799804.899998,28768860914.399998,5.81054162979126,131463699,133857,133857,0,1/1,1,小金属,2026-09-14
22,605168,三人行,10.010976791381836,50.11,409699392,10564039168.46,10564039168.46,3.9812028408050537,70846971,094854,095409,2,1/1,1,广告营销,2026-09-14
10,600088,中视传媒,10.0,14.74,605659328,5862192336.0,5862192336.0,10.782731056213379,33108988,093013,133455,1,2/2,2,影视院线,2026-09-14
48,600228,返利科技,9.989484786987305,10.46,258143874,4351748871.42,4358393638.72,6.1478271484375,62981752,130658,130658,0,1/1,1,数字媒体,2026-09-14
8,000978,桂林旅游,10.030394554138184,10.86,1690317680,5083800174.179999,5083891800.0,33.71894836425781,44825736,093009,142627,8,6/5,1,旅游及景,2026-09-14
52,600802,福建水泥,9.94371509552002,5.86,224807763,2685335624.0,2685335624.0,8.901508331298828,21111236,134449,134449,0,1/1,1,水泥,2026-09-14
20,000980,众泰汽车,9.905660629272461,2.33,1172779392,11748992004.87,11749136168.960001,10.278755187988281,133851277,094106,095821,2,5/4,2,汽车零部,2026-09-14
29,002976,瑞玛精密,10.008554458618164,25.72,345296832,3130881402.56,5005392167.96,11.260968208312988,33431421,095948,112327,3,1/1,1,汽车零部,2026-09-14
1,000981,山子高科,10.038609504699707,2.85,773003856,27113064865.05,28492792281.600002,2.8510382175445557,454003010,092500,092500,0,1/1,1,汽车零部,2026-09-14
23,603626,科森科技,9.977949142456055,19.95,787830176,11069849815.5,11069849935.199999,7.303708076477051,89307990,095013,095410,1,1/1,1,消费电子,2026-09-14
4,605069,正和生态,10.0,12.65,60345307,2677976891.7000003,2677976891.7000003,2.253391742706299,39458133,092501,092501,0,2/2,2,环境治理,2026-09-14
28,600876,凯盛新能,10.0,9.57,380654752,3786609395.9100003,6179109367.2,10.414107322692871,8260824,095920,145444,5,3/3,3,玻璃玻纤,2026-09-14
41,688137,近岸蛋白,20.0,76.8,648451712,5369660390.4,5369660390.4,13.02748966217041,52655692,105214,132859,2,1/1,1,生物制品,2026-09-14
31,605580,恒盛能源,10.023309707641602,23.6,356056944,6608000000.0,6608000000.0,5.622321605682373,74734120,100509,100703,2,1/1,1,电力,2026-09-14
11,000993,闽东电力,10.014410018920898,15.27,846164336,6992918717.849999,6992918733.12,12.25155258178711,90001654,093024,100127,2,4/4,4,电力,2026-09-14
17,001896,豫能控股,9.991532325744629,12.99,2170406144,19819899476.7,19819899450.72,11.083480834960938,110372133,093903,131354,7,1/1,1,电力,2026-09-14
25,600330,天通股份,10.007277488708496,30.23,2343183104,37286722395.68,37286722395.68,6.564338207244873,318041153,095725,095725,0,1/1,1,电子化学,2026-09-14
32,002346,柘中股份,9.988901138305664,19.82,253261076,8752024745.12,8752024903.68,2.9723777770996094,86942154,100512,100512,0,1/1,1,电网设备,2026-09-14
9,002560,通达股份,10.029069900512695,7.57,591996384,4794429068.6,5566006617.6,12.42318344116211,70757395,093009,093430,1,2/2,2,电网设备,2026-09-14
46,601567,三星电气,10.015527725219727,14.17,480692240,19911817198.0,19911817311.36,2.4972410202026367,50678098,130311,130414,1,1/1,1,电网设备,2026-09-14
43,001212,中旗新材,9.98743724822998,35.02,198615228,6325538243.9800005,7037606032.4800005,3.248915195465088,37296300,111236,111236,0,1/1,1,装修建材,2026-09-14
3,002912,中新赛克,9.995746612548828,25.86,44469063,4195082538.96,4415646720.0,1.060028314590454,249636717,092500,092500,0,3/3,3,计算机设,2026-09-14
30,600186,莲花控股,10.016695022583008,13.18,3639909824,23580842675.38,23628637955.2,15.94977855682373,140977273,100236,135230,1,1/1,1,调味发酵,2026-09-14
7,688244,永信至诚,20.0,16.44,119391122,2481807372.36,2481807372.36,4.819814205169678,20439950,093002,095441,1,1/1,1,软件开发,2026-09-14
2,002212,天融信,9.955423355102539,7.4,407014848,8634683954.2,8727958652.800001,4.713720321655273,174762640,092500,092500,0,1/1,1,软件开发,2026-09-14
6,000839,国安股份,9.893993377685547,3.11,558290976,12190659954.72,12190659954.72,4.582824230194092,157861575,093000,093000,0,1/1,1,通信服务,2026-09-14
55,002897,意华股份,10.0,71.39,1621049888,13161331041.32,13839592296.64,13.254865646362305,159535090,145009,145009,0,1/1,1,通信设备,2026-09-14
33,600172,黄河旋风,9.980039596557617,16.53,4892615680,21229125390.24,23839309454.4,23.742229461669922,177338055,101014,133117,8,1/1,1,通用设备,2026-09-14
53,603400,华之杰,10.0,54.67,345844368,1980698200.25,7097810200.25,18.153541564941406,55280882,143530,143530,0,1/1,1,通用设备,2026-09-14
21,603090,宏盛股份,9.990972518920898,36.55,236523336,3654999999.9999995,3654999999.9999995,6.707352161407471,38684520,094845,094845,0,1/1,1,通用设备,2026-09-14
