序号,代码,名称,涨跌幅,最新价,成交额,流通市值,总市值,动态市盈率,换手率,封单资金,最后封板时间,板上成交额,连续跌停,开板次数,所属行业,date
1,605488,福莱新材,-10.00645637512207,27.88,275542080,7694269288.599999,8363674361.599999,111.00933837890625,3.451752185821533,412624,150000,25984160,1,5,塑料,2026-08-19
2,002342,巨力索具,-9.975961685180664,7.49,629860912,7150628100.0,7190400000.0,946.0822143554688,8.542821884155273,1618589,145527,38853626,1,4,通用设备,2026-08-19
3,002577,雷柏科技,-9.984871864318848,17.85,151449259,5010013050.0,5010280800.0,167.95428466796875,2.9444961547851562,1738590,143921,28983045,1,19,计算机设,2026-08-19
4,603052,可川科技,-10.0,54.27,338540096,10197185494.140001,10197185494.140001,-219.98095703125,3.1974916458129883,1888596,150000,14153616,1,2,消费电子,2026-08-19
5,600113,浙江东日,-10.0,31.68,539597264,13034139148.8,13342876462.08,153.6186981201172,4.016934871673584,1935648,150000,103980095,1,43,一般零售,2026-08-19
6,603757,大元泵业,-10.006254196166992,57.56,552719104,10737660228.04,10737660228.04,234.26316833496094,4.975944519042969,2123964,150000,34300004,1,4,通用设备,2026-08-19
7,003021,兆威机电,-10.0,73.62,430770624,15264322063.560001,19698698493.0,131.94801330566406,2.7566914558410645,2260134,142306,41046535,1,5,电机Ⅱ,2026-08-19
8,605598,上海港湾,-9.993084907531738,26.03,194699022,6325727538.27,6325727538.27,396.18756103515625,2.970741033554077,2540528,150000,9284901,1,1,专业工程,2026-08-19
9,603166,福达股份,-9.991673469543457,10.81,192611786,6926136187.31,6979483591.360001,23.232669830322266,2.68668270111084,2734930,150000,12401232,1,4,汽车零部,2026-08-19
10,002303,美盈森,-9.941520690917969,4.62,364099408,4466990483.34,7074715401.6,28.823007583618164,7.827681541442871,2793252,143903,17722320,1,1,包装印刷,2026-08-19
11,605288,凯迪股份,-10.0,55.62,122766406,5466248890.74,5503166109.54,-160.14393615722656,2.1946818828582764,3507953,141801,20112188,1,16,自动化设,2026-08-19
12,603061,金海通,-9.998636245727539,330.17,1209450016,28724790000.0,28724790000.0,87.04231262207031,4.069770336151123,3829972,133725,163533201,1,5,半导体,2026-08-19
13,002272,川润股份,-10.01220989227295,14.74,672093488,6015881864.52,7147091343.04,-57.86594009399414,10.884634017944336,4787552,142942,38509724,1,0,通用设备,2026-08-19
14,603767,中马传动,-9.98743724822998,14.33,181220958,4422689395.0,4422689452.32,182.14332580566406,3.99045467376709,5112944,134033,17459672,1,9,汽车零部,2026-08-19
15,605189,富春染织,-9.98116683959961,14.34,240616326,3416289025.2599998,3416289025.2599998,11.652149200439453,6.847108840942383,6139384,143738,23241838,1,2,纺织制造,2026-08-19
16,603285,键邦股份,-10.002638816833496,34.1,293902896,2124320198.0,5456000000.0,42.920562744140625,13.22932243347168,6172100,150000,17486480,1,1,化学制品,2026-08-19
17,002897,意华股份,-9.998381614685059,55.63,554068608,10259454994.69,10785583118.480001,66.95869445800781,5.2122907638549805,6299708,143212,48442604,1,0,通信设备,2026-08-19
