序号,代码,名称,涨跌幅,最新价,成交额,流通市值,总市值,动态市盈率,换手率,封单资金,最后封板时间,板上成交额,连续跌停,开板次数,所属行业,date
1,605255,天普股份,-10.00114631652832,78.47,228904257,10521257600.0,10521257600.0,-1105.2020263671875,2.1227595806121826,455126,150000,16015727,1,2,汽车零部,2026-07-16
2,603713,密尔克卫,-10.0,64.8,426310944,10342506902.4,10342506902.4,14.021059036254883,3.9886999130249023,531230,150000,33650639,1,6,物流,2026-07-16
3,003020,立方制药,-9.99543571472168,19.72,782143744,3323771588.6,4500471146.96,31.881290435791016,22.88456916809082,4702983,145403,258069285,1,4,化学制药,2026-07-16
4,600909,华安证券,-10.0,8.55,2565024768,42956989326.9,42956990438.4,24.782041549682617,5.8353095054626465,4710100,150000,206665552,1,5,证券Ⅱ,2026-07-16
5,003018,金富科技,-10.0,46.8,532807664,13315140727.199999,14692859251.199999,178.276123046875,3.8265511989593506,9203079,144524,43707594,1,1,包装印刷,2026-07-16
6,603928,兴业股份,-9.992706298828125,12.34,514486512,4204287360.0,4204287360.0,33.0425910949707,11.958864212036133,11595651,143530,37835920,4,0,塑料,2026-07-16
7,002975,博杰股份,-10.002676963806152,100.86,1157099712,13853528373.539999,20992066032.96,79.63272857666016,8.11001205444336,11847015,141603,70521311,2,2,自动化设,2026-07-16
8,603115,海星股份,-10.00333023071289,81.06,609579024,19607635824.0,19607635824.0,123.61601257324219,3.017606258392334,13699140,150000,250094418,1,3,元件,2026-07-16
9,002772,众兴菌业,-10.016977310180664,10.6,298784112,3939348246.2,3972270796.7999997,6.103704929351807,7.460792541503906,14205272,141327,46676040,2,8,种植业,2026-07-16
10,603669,灵康药业,-9.987668991088867,7.3,719827376,5200017504.5,5200017526.4,439.7990417480469,13.152464866638184,14707310,145522,36817739,1,1,化学制药,2026-07-16
11,002289,宇顺电子,-9.98779010772705,36.86,226441485,10115535248.38,10330152414.08,52.43114471435547,2.1850340366363525,19594776,132548,22576750,2,1,光学光电,2026-07-16
12,605376,博迁新材,-10.001626968383789,166.02,2428586816,43430832000.0,43430832000.0,151.5882568359375,5.354544162750244,23657185,144352,63187876,1,3,金属新材,2026-07-16
13,600353,旭光电子,-9.986541748046875,33.44,1462414800,27715445156.96,27715444922.879997,207.62704467773438,5.057101249694824,27815392,142129,202178240,2,4,其他电子,2026-07-16
14,603931,格林达,-10.0,47.88,467202512,9554855234.4,9554855234.4,81.48060607910156,4.655740261077881,31299156,133115,24586380,1,0,电子化学,2026-07-16
15,603163,圣晖集成,-9.995061874389648,91.13,387703856,9113000000.0,9113000000.0,58.87620544433594,4.136521816253662,33667978,133045,28459899,2,0,专业工程,2026-07-16
16,603683,晶华新材,-10.0,25.56,324717504,7366880119.32,7443186099.839999,72.7994613647461,4.100214004516602,40162504,150000,7815430,1,3,化学制品,2026-07-16
17,603629,利通电子,-10.00089168548584,100.88,3409332784,36389776592.0,36995520640.0,34.09436798095703,8.869344711303711,61401620,141305,4790541945,1,0,消费电子,2026-07-16
18,002674,兴业科技,-9.996517181396484,25.84,568945392,7559844767.68,7637036392.96,84.50094604492188,7.422565937042236,88110343,132606,487838630,2,6,纺织制造,2026-07-16
19,603698,航天工程,-9.987554550170898,28.93,1174757184,15506190700.0,15506190700.0,94.63287353515625,7.5369648933410645,102017305,130035,2500122436,4,9,专用设备,2026-07-16
20,002208,合肥城建,-9.994086265563965,15.22,1165536512,12222759903.74,12226102535.36,-122.77885437011719,9.43385124206543,107757600,133451,710951160,3,1,房地产开,2026-07-16
21,002080,中材科技,-9.997042655944824,60.86,3069865728,102130601322.24,102130601322.24,50.31336975097656,2.9075255393981934,115588781,133006,102652379,1,0,玻璃玻纤,2026-07-16
22,002123,梦网科技,-9.964829444885254,7.68,76677888,5533686213.12,6185645506.559999,-35.158084869384766,1.3856565952301025,116603942,092500,449428224,2,0,通信服务,2026-07-16
23,600641,先导基电,-10.0,35.73,2576967536,33251407041.6,33831519321.6,-500.4051513671875,7.442466735839844,123843824,140115,177470910,1,5,半导体,2026-07-16
24,600360,华微电子,-9.993012428283691,12.88,1704285712,12368603515.52,12368603618.560001,53.40329360961914,13.576772689819336,126432913,133509,7325623286,2,8,半导体,2026-07-16
25,600667,太极实业,-9.995194435119629,18.73,4660979968,39174584993.94,39174584956.48,75.84661102294922,11.344399452209473,132862228,141442,4425928584,1,1,工程咨询,2026-07-16
26,603065,宿迁联盛,-10.004719734191895,19.07,142058290,7989711598.04,7989711521.76,367.2407531738281,1.7752925157546997,213047427,093141,2169193430,2,0,化学制品,2026-07-16
27,002851,麦格米特,-9.998221397399902,151.77,5347065600,69996510221.79001,88297911336.96,193.45030212402344,7.516808032989502,295067591,133021,1072830861,1,6,其他电源,2026-07-16
28,600288,大恒科技,-10.025873184204102,13.91,129831767,6075888000.0,6075888000.0,29.6949405670166,2.136836051940918,330338004,092501,4156619584,2,0,软件开发,2026-07-16
29,600584,长电科技,-10.004325866699219,83.21,15886100992,148897186369.69998,148897186868.96,128.23902893066406,10.362407684326172,333216941,142704,1440847633,1,2,半导体,2026-07-16
30,000988,华工科技,-9.999311447143555,130.69,8439029504,131341575513.33,131409148385.76,51.455360412597656,6.281164646148682,371213836,141545,4389102628,1,3,自动化设,2026-07-16
31,603137,恒尚节能,-9.9971923828125,32.05,86836270,5863013354.7,5863013354.7,40.48357009887695,1.481086015701294,403421426,092501,4918614145,1,0,装修装饰,2026-07-16
32,002185,华天科技,-9.995673179626465,20.8,10816341248,69111156545.6,69127211212.8,199.13027954101562,15.427093505859375,963306510,132548,8367439514,2,4,半导体,2026-07-16
33,001309,德明利,-10.0,596.16,496064736,98406944841.59999,135236307473.28,10.103766441345215,0.5040952563285828,7595676944,092500,2447534880,2,0,半导体,2026-07-16
